Nome do Jogo,Classificação de Usuários,Vendas Globais,Lançamento no Brasil,Idade Recomendada,Preço,Gênero_Aventura,Gênero_Ação,Gênero_Esportes,Gênero_Puzzle,Gênero_RPG,Plataforma_Mobile,Plataforma_PC,Plataforma_PlayStation,Plataforma_Switch,Plataforma_Xbox
Jogo_755,4.502641700728403,0.03349528813674485,0,12.0,0.11635360595789684,0,0,0,0,1,1,0,0,0,0
Jogo_300,5.501880097616166,0.0029276164844825358,1,4.0,0.14622522847220554,0,1,0,0,0,0,0,0,1,0
Jogo_433,4.509287198624594,0.026802573340079575,0,17.0,0.078648685813532,0,1,0,0,0,0,1,0,0,0
Jogo_481,8.29814393922522,0.02483065929045258,0,11.0,0.11316454448799984,1,0,0,0,0,0,0,1,0,0
Jogo_386,1.501646670985482,0.012501416910342646,1,8.0,0.002952506624890265,0,0,1,0,0,0,0,0,0,1
Jogo_15,9.384728462308416,0.0020629001254128497,0,6.0,0.055198667773266666,1,0,0,0,0,0,0,0,1,0
Jogo_825,2.1783733510571865,0.003371415110468058,0,11.0,0.1011155033257699,0,0,0,0,1,0,0,0,0,1
Jogo_898,7.68323033070609,0.011112761757001316,1,15.0,0.010651241248790955,0,0,0,0,1,0,0,1,0,0
Jogo_877,6.772304467787036,0.026805554431320742,0,5.0,0.14889606587720836,0,0,1,0,0,1,0,0,0,0
Jogo_101,3.0881632404497577,0.024695257976472134,1,6.0,0.062435781488607026,0,0,1,0,0,0,0,0,0,1
Jogo_438,5.062401355883157,0.014830072803774658,0,16.0,0.11711235374677581,0,1,0,0,0,0,0,0,1,0
Jogo_756,5.501880097616166,0.04825608210716177,1,11.0,0.15108306264592877,0,0,0,0,1,0,0,1,0,0
Jogo_802,3.69054301863856,0.048530131857289396,0,15.0,0.14192891362884386,0,0,0,0,1,1,0,0,0,0
Jogo_420,8.289459195642294,0.014180528876398812,0,10.0,0.08919675657232255,0,0,0,1,0,1,0,0,0,0
Jogo_288,9.287544487095037,0.01601641845588394,1,12.0,0.0208245493215074,0,0,0,0,1,0,0,0,1,0
Jogo_944,6.063424244168026,0.041445568296006895,1,6.0,0.00707617654859136,0,0,1,0,0,0,0,0,1,0
Jogo_30,7.053846915792133,0.034681051433143956,1,7.0,0.10829010639017236,0,1,0,0,0,0,0,0,0,1
Jogo_882,1.659913768172069,0.03178034335960941,1,11.0,0.0438596285181785,0,0,0,1,0,0,0,0,1,0
Jogo_964,4.305036821118592,0.005860957772998174,1,10.0,0.12508379628714494,0,1,0,0,0,0,1,0,0,0
Jogo_143,5.501880097616166,0.004479387301918122,0,3.0,0.05121570346500842,1,0,0,0,0,0,0,0,0,1
Jogo_266,9.177924902739328,0.04292400184129697,1,7.0,0.1547198599496632,1,0,0,0,0,0,1,0,0,0
Jogo_253,6.079218532670897,0.044319156647414246,0,11.0,0.011233826836438702,0,0,1,0,0,0,0,0,0,1
Jogo_633,9.541896650841746,0.02945865489147365,0,4.0,0.12355563536131828,0,1,0,0,0,0,0,0,1,0
Jogo_819,9.318840390301064,0.015485289431897599,0,14.0,0.13807062769895698,0,0,1,0,0,0,0,0,1,0
Jogo_574,9.330879535244977,0.04589850636737173,1,8.0,0.03394601831520762,0,0,0,0,1,1,0,0,0,0
Jogo_174,5.501880097616166,0.02401822818536891,0,6.0,0.01871362402744504,0,0,1,0,0,0,0,0,1,0
Jogo_718,2.164612837758133,0.0051028316839140265,1,15.0,0.05791919191411836,0,0,1,0,0,1,0,0,0,0
Jogo_887,5.501880097616166,0.010152332827183478,0,12.0,0.13929663892744656,0,0,1,0,0,1,0,0,0,0
Jogo_292,5.008136939020556,0.016951589169345478,0,14.0,0.09580131656015843,0,0,0,0,1,0,0,1,0,0
Jogo_847,4.649105599485329,0.03449998099232645,1,16.0,0.14055004236061042,0,0,1,0,0,0,0,0,1,0
Jogo_801,9.029431563409991,0.01808184356520015,0,14.0,0.009465680971292221,0,0,0,1,0,0,0,1,0,0
Jogo_455,5.474805825948179,0.0039054892205154907,0,6.0,0.14553360864023432,0,0,1,0,0,0,1,0,0,0
Jogo_682,7.742674161259807,0.011158497170646833,1,12.0,0.07946183285550432,0,0,0,1,0,0,0,0,1,0
Jogo_612,8.1137859583013,0.02306611743118553,0,6.0,0.07223512776165548,0,1,0,0,0,0,1,0,0,0
Jogo_326,6.540514299098231,0.00350970951000266,0,12.0,0.09407412023984676,0,0,1,0,0,0,0,0,0,1
Jogo_712,5.5419501360122325,0.041771876965632976,0,15.0,0.12658191735391078,0,0,0,1,0,0,0,1,0,0
Jogo_513,9.449484960194043,0.038846889160344795,0,16.0,0.10295399635710736,0,0,0,0,1,0,0,0,0,1
Jogo_571,9.936623410722914,0.0010100810390422195,1,11.0,0.09915446521999272,0,1,0,0,0,1,0,0,0,0
Jogo_778,7.801015304861304,0.021718802060798067,1,14.0,0.00731673725760108,0,0,0,0,1,0,0,1,0,0
Jogo_719,6.725942061296905,0.011176418621787854,1,11.0,0.11665604994168732,0,0,0,0,1,1,0,0,0,0
Jogo_469,7.183535423028183,0.03588625846304587,0,10.0,0.018124612333560264,0,1,0,0,0,0,0,0,0,1
Jogo_493,3.6241969964601215,0.021528628616696823,0,8.0,0.04955678868144299,0,0,1,0,0,0,0,0,1,0
Jogo_368,5.501880097616166,0.04376718295811582,1,9.0,0.0838949877243043,0,0,0,0,1,0,0,0,0,1
Jogo_857,8.839424255450982,0.03455663240886149,0,10.0,0.07593231096649845,0,0,1,0,0,0,0,1,0,0
Jogo_343,7.951598429238036,0.036673157571777845,0,11.0,0.06464713492450617,0,0,0,0,1,0,1,0,0,0
Jogo_350,1.535060195471898,0.04485657207954131,1,9.0,0.15466970501247462,0,0,1,0,0,0,0,0,0,1
Jogo_735,9.152498857503854,0.04328462349638178,1,8.0,0.14449750192012334,1,0,0,0,0,0,0,0,1,0
Jogo_767,5.501880097616166,0.03667302103650424,1,11.0,0.13166249471868152,0,1,0,0,0,0,0,1,0,0
Jogo_702,3.754693625578352,0.04692307481316944,0,11.0,0.04806772482099897,1,0,0,0,0,0,1,0,0,0
Jogo_714,9.73997466653628,0.03935780434848071,1,12.0,0.13091458567601771,0,0,0,0,1,0,0,0,1,0
Jogo_580,6.993294330056387,0.003463941456480308,0,15.0,0.017906763314760977,0,1,0,0,0,1,0,0,0,0
Jogo_135,8.224712467132338,0.025875609434606855,0,11.0,0.1411521485707431,0,1,0,0,0,1,0,0,0,0
Jogo_799,1.6450842732580808,0.013388920500077143,1,15.0,0.01872678737656489,0,1,0,0,0,0,0,0,1,0
Jogo_769,2.502777038900951,0.012287610301156205,0,6.0,0.0036233281594684995,1,0,0,0,0,1,0,0,0,0
Jogo_247,7.634551662464107,0.03997685432941942,0,7.0,0.03560559285291394,0,0,1,0,0,0,0,0,1,0
Jogo_308,1.0746438250455048,0.03565413444253095,1,12.0,0.053351871990995295,0,0,0,1,0,1,0,0,0,0
Jogo_294,8.977017330978253,0.01912500536867701,1,14.0,0.052848964812671886,1,0,0,0,0,1,0,0,0,0
Jogo_931,9.122394116097317,0.026569986698113595,1,4.0,0.07879651041143072,0,0,0,1,0,0,0,0,1,0
Jogo_377,4.425741585250534,0.022732877130941923,1,5.0,0.011739264957744026,0,0,1,0,0,0,0,0,0,1
Jogo_963,9.67746921354964,0.0457255695544232,1,5.0,0.08239995922521066,0,0,0,1,0,0,0,0,1,0
Jogo_703,8.968480236244556,0.03754084769471657,0,6.0,0.1291091584183523,1,0,0,0,0,0,0,1,0,0
Jogo_668,8.471587718925136,0.005017180069841186,1,7.0,0.08184820647456184,0,0,0,1,0,0,0,0,1,0
Jogo_747,1.420213803942728,0.01022510048737022,1,16.0,0.10708122778206419,0,0,0,1,0,1,0,0,0,0
Jogo_618,1.6333743706667132,0.03425407742089449,1,6.0,0.020516547562895737,0,0,0,0,1,0,0,0,1,0
Jogo_768,5.501880097616166,0.04350313257157987,1,3.0,0.01733202764019204,1,0,0,0,0,0,0,1,0,0
Jogo_146,9.589104747628625,0.02105814980404002,1,11.0,0.0939318564223065,0,1,0,0,0,1,0,0,0,0
Jogo_749,2.336536480082988,0.001817616814893804,0,4.0,0.0981954653516055,0,0,0,1,0,0,0,0,0,1
Jogo_805,8.377358676157272,0.012908350598512903,0,7.0,0.1057510313674204,1,0,0,0,0,0,0,0,0,1
Jogo_849,3.4138338250932883,0.04228985553547161,1,17.0,0.1001534855384292,0,1,0,0,0,0,0,1,0,0
Jogo_539,2.57605869558366,0.03614947285862918,0,10.0,0.09308849254252848,0,0,1,0,0,0,0,0,1,0
Jogo_140,8.678641936269138,0.019558892769723165,1,6.0,0.15483238954197936,0,0,0,0,1,0,0,0,0,1
Jogo_892,1.840086649169399,0.024231962324425562,0,13.0,0.1114719567714344,0,0,1,0,0,0,0,0,0,1
Jogo_477,6.198902822227341,0.03611764327584876,1,11.0,0.07805127085414523,1,0,0,0,0,0,0,1,0,0
Jogo_370,5.750644532033473,0.02615577203003863,1,11.0,0.060256729024753417,0,0,0,0,1,0,0,0,1,0
Jogo_973,3.051740132550456,0.02595303800508061,0,17.0,0.026978289905762887,0,0,0,0,1,0,1,0,0,0
Jogo_501,8.227969940621172,0.02824444902785703,1,17.0,0.043300248636894426,0,1,0,0,0,0,0,0,0,1
Jogo_26,7.099391987726711,0.03537886664470251,0,18.0,0.097727171915298,0,0,1,0,0,0,0,0,1,0
Jogo_155,7.609899744499114,0.02153412296602543,0,11.0,0.12764845293195848,0,0,1,0,0,0,0,1,0,0
Jogo_880,7.103341572670118,0.005336050793121768,0,6.0,0.13203722643186716,0,0,1,0,0,0,0,0,0,1
Jogo_390,2.9162561766712662,0.012935473601378693,0,9.0,0.09695040124663185,1,0,0,0,0,0,0,1,0,0
Jogo_654,8.389513922736093,0.0036589877770255423,1,14.0,0.02461141019830514,0,0,1,0,0,1,0,0,0,0
Jogo_677,8.589987909546425,0.025852701431247082,1,11.0,0.009032004150811759,0,0,1,0,0,0,0,0,1,0
Jogo_356,7.72930245551025,0.040186418801912475,0,8.0,0.11434744031026853,0,0,1,0,0,0,0,0,0,1
Jogo_389,7.2033096749045225,0.0028823499438701138,0,6.0,0.14444648685446768,0,0,1,0,0,0,0,1,0,0
Jogo_584,5.501880097616166,0.03717528893479859,1,6.0,0.016253677934476105,0,0,0,1,0,0,0,1,0,0
Jogo_99,8.904266219917291,0.01612268124362366,0,12.0,0.1476011437029389,0,1,0,0,0,0,0,0,0,1
Jogo_373,6.440494113181307,0.014005211395949338,0,11.0,0.018815141957955476,1,0,0,0,0,0,0,0,0,1
Jogo_818,9.974359161191806,0.049227148303665896,0,11.0,0.11169401436228427,0,0,0,1,0,0,0,0,1,0
Jogo_166,2.476449257047343,0.0025355453204713484,0,16.0,0.1434499862722511,0,0,1,0,0,1,0,0,0,0
Jogo_583,5.240583726359949,0.02352583494312141,1,11.0,0.07811774478633154,1,0,0,0,0,0,0,1,0,0
Jogo_23,5.4935277414964725,0.01332542378625663,0,13.0,0.10262242673007291,1,0,0,0,0,0,0,0,0,1
Jogo_632,7.279231465001464,0.017323662406955726,0,5.0,0.07542821511643252,0,0,1,0,0,0,0,1,0,0
Jogo_204,3.0234340400931146,0.004888271425956123,1,11.0,0.03192387598909917,1,0,0,0,0,0,0,1,0,0
Jogo_33,5.501880097616166,0.043173575578867925,1,11.0,0.028269479334304615,0,0,0,0,1,0,0,0,0,1
Jogo_737,1.902429923241618,0.03002535795616088,1,14.0,0.10203753925863973,0,0,1,0,0,0,0,0,0,1
Jogo_558,7.477067114573894,0.02511613982180875,0,16.0,0.03740372310644853,0,0,1,0,0,0,0,1,0,0
Jogo_701,2.3493475511798514,0.04694467549545978,0,3.0,0.8317828079186701,0,0,0,1,0,0,0,0,1,0
Jogo_628,8.719395291848837,0.037645262613539794,1,4.0,0.004411956380949909,0,0,0,1,0,0,0,0,1,0
Jogo_938,1.695456071196928,0.006459169350195367,0,8.0,0.04287779178177269,0,0,0,0,1,1,0,0,0,0
Jogo_814,7.676066191062024,0.03091875610614246,1,8.0,0.10898444088111645,0,0,0,1,0,0,1,0,0,0
Jogo_9,3.038275048312108,0.007556332087153688,0,13.0,0.11018869475722401,0,0,0,1,0,0,0,0,1,0
Jogo_10,4.420962699429351,0.0328906536141282,0,17.0,0.08863280810241018,0,1,0,0,0,0,0,0,0,1
Jogo_79,8.168275425861237,0.032608290736815294,1,9.0,0.09528892735091207,0,0,1,0,0,0,0,1,0,0
Jogo_570,4.264571091092646,0.036984045847494595,1,5.0,0.0008816253587412108,0,0,1,0,0,1,0,0,0,0
Jogo_789,5.629432963635713,0.047776937371605016,1,9.0,0.03492752224496176,0,0,0,1,0,0,1,0,0,0
Jogo_118,3.690110590879662,0.04518618573509518,0,18.0,0.01600883342685232,1,0,0,0,0,0,0,1,0,0
Jogo_522,5.501880097616166,0.04198170312617524,0,12.0,0.11254647749545679,1,0,0,0,0,0,0,0,0,1
Jogo_234,1.6354210569593342,0.034973284819117115,0,7.0,0.15114761972344773,0,0,0,1,0,0,0,0,0,1
Jogo_513,9.449484960194043,0.038846889160344795,0,16.0,0.10295399635710736,0,0,0,0,1,0,0,0,0,1
Jogo_536,7.442563977976349,0.004574992067574084,1,9.0,0.13028036168024945,1,0,0,0,0,0,1,0,0,0
Jogo_289,3.9497744270613366,0.01255205481685121,1,9.0,0.08436283097083709,0,0,0,1,0,0,0,0,1,0
Jogo_216,2.6923124790373727,0.022459731511679657,0,4.0,0.05434508378439537,0,0,1,0,0,0,0,1,0,0
Jogo_49,5.501880097616166,0.04637668508878397,1,11.0,0.11785140022968696,0,0,0,0,1,0,1,0,0,0
Jogo_689,1.2922571574759152,0.023319014820978957,0,18.0,0.025971189481725245,1,0,0,0,0,0,0,0,1,0
Jogo_664,7.118636399966862,0.00680225925893922,1,4.0,0.08180971337008192,0,0,0,1,0,0,0,0,1,0
Jogo_885,4.332684621794241,0.027168841636036847,0,4.0,0.0037545152977804357,0,1,0,0,0,0,0,1,0,0
Jogo_678,6.444158270004926,0.04299211598582152,1,16.0,0.027548083057443818,0,1,0,0,0,0,0,0,0,1
Jogo_602,5.3692958659507655,0.0475045985928196,1,8.0,0.12090161011845399,0,0,1,0,0,0,0,0,1,0
Jogo_144,9.836777753531583,0.02633013765581658,0,6.0,0.07810039207195951,0,0,0,0,1,0,1,0,0,0
Jogo_461,7.165729157813564,0.01159158751131275,0,5.0,0.11026600979247891,0,0,1,0,0,0,1,0,0,0
Jogo_678,6.444158270004926,0.04299211598582152,1,16.0,0.027548083057443818,0,1,0,0,0,0,0,0,0,1
Jogo_776,5.501880097616166,0.028826153796326817,1,18.0,0.1149627064857349,0,0,0,0,1,0,0,0,0,1
Jogo_333,8.163937491183717,0.027504370244445554,0,8.0,0.1534121029629188,0,0,0,0,1,0,0,1,0,0
Jogo_112,4.397321032646609,0.04926876039237896,1,16.0,0.1526959489971831,0,0,0,0,1,1,0,0,0,0
Jogo_411,5.668837163360478,0.03361147357626923,0,4.0,0.03624161830806513,0,1,0,0,0,0,1,0,0,0
Jogo_542,5.501880097616166,0.02218719334643187,0,9.0,0.013684258514788567,0,0,0,0,1,0,0,0,0,1
Jogo_674,1.3166134531665945,0.008056984221181722,1,12.0,0.13609802632320805,0,0,1,0,0,0,1,0,0,0
Jogo_656,1.896369656031036,0.04883834654076879,1,11.0,0.08761302240699492,0,0,0,1,0,0,1,0,0,0
Jogo_338,1.0872766550223705,0.04216033587993114,0,11.0,0.04576971685715028,0,0,1,0,0,1,0,0,0,0
Jogo_582,2.7382498093044814,0.00556491180364914,0,16.0,0.11295256857491887,1,0,0,0,0,1,0,0,0,0
Jogo_928,3.316531908987977,0.02936112886511958,0,8.0,0.14567216112589082,1,0,0,0,0,0,1,0,0,0
Jogo_637,8.688699080256523,0.03757132271422685,0,16.0,0.13389573532553567,0,0,0,0,1,0,1,0,0,0
Jogo_897,8.224116258802798,0.04323940397967444,0,17.0,0.046201078294295816,1,0,0,0,0,1,0,0,0,0
Jogo_351,7.97017468697532,0.0046144891576455635,1,7.0,0.10413523449492695,0,1,0,0,0,0,0,0,1,0
Jogo_666,5.7153097211077855,0.023658641085102395,1,3.0,0.07355332120078435,1,0,0,0,0,0,0,0,0,1
Jogo_998,9.841188604362118,0.04929504581664387,1,9.0,0.11133597898881667,0,0,0,0,1,1,0,0,0,0
Jogo_397,5.287231214995694,0.02101412345675133,1,6.0,0.04050682911312749,0,0,0,0,1,0,0,0,1,0
Jogo_407,8.233906413371628,0.044055465693746784,0,8.0,0.017563530798181428,0,1,0,0,0,0,0,0,0,1
Jogo_611,4.962142648882363,0.011577829311614876,1,11.0,0.06746154788017476,0,0,1,0,0,1,0,0,0,0
Jogo_322,9.815875734452757,0.045625564459508106,0,13.0,0.0411958169052115,0,1,0,0,0,1,0,0,0,0
Jogo_555,4.237964536079403,0.007354485172785655,0,4.0,0.06620970762700172,0,1,0,0,0,0,0,0,1,0
Jogo_425,5.970249967357196,0.0348114517776744,0,3.0,0.06903771222376934,0,0,0,0,1,0,1,0,0,0
Jogo_845,3.6597119613250975,0.04001781231055947,1,16.0,0.11946807995081327,1,0,0,0,0,0,0,0,1,0
Jogo_183,2.536214195186626,0.04898638292999175,1,14.0,0.03609474336098932,1,0,0,0,0,1,0,0,0,0
Jogo_367,8.850541852574018,0.035754353814223316,1,17.0,0.15082704738313052,0,1,0,0,0,0,0,1,0,0
Jogo_451,7.48138897774485,0.037582716758619655,1,5.0,0.11919192723826735,0,0,0,0,1,0,0,1,0,0
Jogo_342,5.931816501455559,0.006723276363450734,1,8.0,0.050853331916159136,0,0,0,0,1,0,0,0,0,1
Jogo_306,5.501880097616166,0.037544020246350014,0,17.0,0.06154965467009897,0,0,1,0,0,0,1,0,0,0
Jogo_217,4.152519995123323,0.02987844720399249,0,12.0,0.040735224382865795,0,0,0,0,1,0,1,0,0,0
Jogo_435,3.308500340309896,0.035341195222851236,0,6.0,0.08304890236637764,1,0,0,0,0,0,0,0,0,1
Jogo_37,9.517219280345907,0.026224197161749164,0,13.0,0.07362448056453431,0,1,0,0,0,0,0,1,0,0
Jogo_313,1.3315342788816116,0.005978413127311829,1,9.0,0.09693768828755892,0,0,1,0,0,1,0,0,0,0
Jogo_576,2.167760377114792,0.033271623189427314,0,17.0,0.07047788226244459,0,1,0,0,0,0,1,0,0,0
Jogo_188,9.38273004304927,0.004702308704954773,1,12.0,0.036458955440094115,0,0,1,0,0,1,0,0,0,0
Jogo_468,2.204484390254179,0.022531342020529296,0,14.0,0.06170420040830989,0,1,0,0,0,0,1,0,0,0
Jogo_36,6.024368629189935,0.03033169332436115,0,10.0,0.02797044682787932,1,0,0,0,0,0,1,0,0,0
Jogo_686,6.546753115667279,0.031281809867525,0,11.0,0.05740594569166943,0,0,0,0,1,0,1,0,0,0
Jogo_588,5.122059348425864,0.006675584402080069,1,11.0,0.07259790552077164,0,1,0,0,0,0,0,0,0,1
Jogo_861,9.08631013600628,0.01454608560364272,0,11.0,0.058598334275306335,0,0,1,0,0,0,1,0,0,0
Jogo_515,9.97839757302162,0.0421146352802168,0,10.0,0.04173076859833838,0,1,0,0,0,0,0,0,0,1
Jogo_465,1.5781025593198903,0.035810728171551516,1,14.0,0.134633999219157,0,0,1,0,0,0,0,0,0,1
Jogo_233,1.3377571574105247,0.019207892113144203,1,9.0,0.07899635427877234,1,0,0,0,0,0,1,0,0,0
Jogo_509,8.137807388112616,0.011689745977937854,1,17.0,0.15431799951233854,0,0,0,0,1,0,1,0,0,0
Jogo_780,4.031743408548248,0.03428213333565429,1,9.0,0.04646301510643855,1,0,0,0,0,1,0,0,0,0
Jogo_828,1.3460991585563151,0.037981274147853565,0,7.0,0.08443309377792899,0,0,0,0,1,0,0,1,0,0
Jogo_711,5.242230554715387,0.023201335936176275,0,5.0,0.1035602259781542,0,1,0,0,0,0,0,0,1,0
Jogo_65,1.8681205918837736,0.0024580734050924356,0,11.0,0.01727905155863801,0,0,0,1,0,0,1,0,0,0
Jogo_405,7.155573087919223,0.014053077234000773,1,5.0,0.15283326923975143,0,0,0,1,0,0,0,0,0,1
Jogo_163,7.5924914209230305,0.04742655875947981,1,11.0,0.03225941404933608,1,0,0,0,0,0,1,0,0,0
Jogo_263,2.6153451917454804,0.025610843667532388,0,3.0,0.014978571249379614,0,0,1,0,0,0,0,0,0,1
Jogo_499,5.221398675990382,0.04362259441980366,1,8.0,0.00572837064618455,0,1,0,0,0,0,0,0,1,0
Jogo_684,1.4258422022285036,0.0362213678988819,0,18.0,0.12491252924963384,1,0,0,0,0,0,0,0,1,0
Jogo_235,6.927912246067185,0.0276956090685332,1,8.0,0.14050198493268778,0,0,1,0,0,0,1,0,0,0
Jogo_175,2.3659970029317563,0.011565166802788017,1,10.0,0.003572134296010849,0,0,0,0,1,0,0,0,1,0
Jogo_728,2.1163977734972823,0.008688026225332521,1,8.0,0.1446481285906148,0,0,0,1,0,0,0,0,0,1
Jogo_489,8.088317699708632,0.004420039486396094,0,11.0,0.14964045473720855,0,0,0,1,0,1,0,0,0,0
Jogo_71,5.501880097616166,0.4896904019566586,1,14.0,0.08239165967241291,0,0,0,1,0,0,0,0,1,0
Jogo_626,8.892448076627353,0.03255101641841457,1,4.0,0.06173185050068436,1,0,0,0,0,0,0,1,0,0
Jogo_89,7.487466169806007,0.018188147187913117,1,3.0,0.01860881126459261,0,0,0,0,1,1,0,0,0,0
Jogo_117,2.6084748658443933,0.02919091454941535,0,16.0,0.04395182443352079,1,0,0,0,0,0,0,1,0,0
Jogo_321,1.9559837772499808,0.0182151813121267,0,13.0,0.11522517861959772,0,0,0,1,0,0,1,0,0,0
Jogo_625,3.293302520099488,0.005668777698469047,0,16.0,0.1523940184970418,0,0,1,0,0,0,0,0,0,1
Jogo_962,1.189191848974641,0.02284109068603736,1,12.0,0.07077041822342854,0,1,0,0,0,0,0,0,0,1
Jogo_567,2.6574357145596124,0.041148156304022375,1,14.0,0.14959496184110976,0,0,0,1,0,1,0,0,0,0
Jogo_61,2.2480104808894787,0.047322821176710286,1,14.0,0.10275322396303715,0,0,1,0,0,1,0,0,0,0
Jogo_706,5.908669844260084,0.04313870075561203,0,6.0,0.07310264436070753,0,0,0,1,0,0,0,0,0,1
Jogo_186,7.375196498059136,0.007201794023554173,1,15.0,0.1156608320497928,0,0,0,0,1,0,1,0,0,0
Jogo_766,2.468967281140656,0.022960110823726863,1,10.0,0.11485544342701948,0,1,0,0,0,0,0,0,0,1
Jogo_401,6.57384403604937,0.04074910661857159,0,15.0,0.013955091951222232,0,0,0,1,0,0,0,0,0,1
Jogo_232,6.711725784394203,0.03546301744634613,1,7.0,0.1091923081449187,0,0,0,1,0,0,1,0,0,0
Jogo_494,6.133911953459484,0.04836276548699,0,11.0,0.01630101923294015,1,0,0,0,0,0,1,0,0,0
Jogo_72,2.4320890698911324,0.005678352562364713,0,12.0,0.0510826065259406,1,0,0,0,0,0,0,1,0,0
Jogo_464,4.709378780683146,0.0003749305357149806,1,11.0,0.13392612069001905,0,0,0,1,0,0,1,0,0,0
Jogo_270,7.660606518028813,0.014976292203320866,1,11.0,0.05490738816559479,0,0,0,1,0,1,0,0,0,0
Jogo_111,5.4149683838366895,0.02669395921177982,0,17.0,0.08533994135648687,0,0,0,0,1,0,0,0,0,1
Jogo_456,1.4443531210239755,0.0002918375237497032,0,17.0,0.15000539408900565,0,0,0,0,1,0,0,0,0,1
Jogo_851,1.092517699871417,0.0023366429164547006,1,7.0,0.026888977615080727,0,0,0,1,0,0,1,0,0,0
Jogo_935,9.256343639036432,0.0426663637486038,1,5.0,0.07009679306597696,0,1,0,0,0,1,0,0,0,0
Jogo_226,1.7025641804494978,0.041350957315172944,0,14.0,0.028405928205955718,0,0,0,1,0,1,0,0,0,0
Jogo_329,4.420263418377946,0.04300981163021752,0,9.0,0.0940945615466872,0,1,0,0,0,0,0,0,1,0
Jogo_596,8.643058037984861,0.03884035094072351,1,18.0,0.042535117668105846,1,0,0,0,0,0,0,0,1,0
Jogo_812,2.1996129342153887,0.03334056608931429,0,14.0,0.005761929969116248,0,0,1,0,0,0,0,1,0,0
Jogo_195,3.365665973334965,0.009775755203173895,1,12.0,0.013121254527900906,0,0,0,1,0,0,0,0,1,0
Jogo_336,5.501880097616166,0.004432314326484568,0,18.0,0.07597627834016317,0,0,0,1,0,0,0,1,0,0
Jogo_491,7.673409439241364,0.03677574492577025,1,18.0,0.0688815020533907,0,0,0,0,1,0,0,1,0,0
Jogo_770,5.501880097616166,0.027060196722201977,1,5.0,0.08217318689611329,0,0,1,0,0,0,0,1,0,0
Jogo_28,3.0255129352956875,0.02190312173215563,1,6.0,0.13950034209061526,0,0,0,1,0,0,1,0,0,0
Jogo_793,9.102579170615336,0.04538520194955785,1,11.0,0.11253563470836805,1,0,0,0,0,1,0,0,0,0
Jogo_670,9.71535832863107,0.011140561673607573,0,17.0,0.14600206786859618,0,0,1,0,0,0,0,1,0,0
Jogo_826,2.003980778152377,0.031202448245425868,1,8.0,0.016393505595892133,0,1,0,0,0,0,0,0,1,0
Jogo_137,1.1969592238274052,0.0020374494325842065,1,5.0,0.020018628806997906,0,0,1,0,0,1,0,0,0,0
Jogo_974,6.266532001788081,0.04379333130241278,1,7.0,0.0019816452821807794,0,0,0,0,1,1,0,0,0,0
Jogo_754,8.760198568009244,0.04924288010644396,1,13.0,0.035403060088405186,0,0,1,0,0,1,0,0,0,0
Jogo_519,2.0183628497895643,0.027712040345913545,1,16.0,0.09386860228145447,0,0,0,0,1,0,0,0,1,0
Jogo_393,8.474309399177034,0.02499558117625641,0,9.0,0.01273371755976151,0,0,1,0,0,0,0,0,1,0
Jogo_382,1.3724125596964996,0.04420088971647975,0,12.0,0.07955717176258256,1,0,0,0,0,0,0,1,0,0
Jogo_992,8.968048440252598,0.0004387393658211268,0,14.0,0.06244141723377032,0,1,0,0,0,0,0,0,0,1
Jogo_989,5.501880097616166,0.02459745532334006,0,7.0,0.08698020733436242,0,0,1,0,0,1,0,0,0,0
Jogo_662,5.501880097616166,0.01114472602435808,0,14.0,0.027611963712882822,0,0,0,0,1,0,0,1,0,0
Jogo_452,7.941398392772346,0.03569504481081193,1,15.0,0.03321874130673372,0,0,0,0,1,0,1,0,0,0
Jogo_136,4.192048355195398,0.01616352425953384,1,16.0,0.13989444780167926,0,0,1,0,0,0,0,0,0,1
Jogo_467,2.8279324992327086,0.007586652137529199,1,16.0,0.03619067894771302,1,0,0,0,0,1,0,0,0,0
Jogo_328,4.1104400056512205,0.030495359152089202,1,11.0,0.13321675899366123,0,0,0,0,1,0,0,0,0,1
Jogo_12,3.2303516222580013,0.038796797223438914,0,11.0,0.08456607196546899,0,0,1,0,0,0,0,0,0,1
Jogo_595,9.874969847387524,0.034858858319100655,0,10.0,0.030739481201278025,0,0,0,1,0,0,0,0,1,0
Jogo_916,9.431288924376792,0.0468367616571717,1,7.0,0.031086782757223413,0,1,0,0,0,1,0,0,0,0
Jogo_206,1.2560509229018495,0.0422828007903515,1,13.0,0.11201440348438546,0,0,0,0,1,1,0,0,0,0
Jogo_103,3.106019321901864,0.0012936101415908581,0,14.0,0.08428506952927069,0,0,0,0,1,0,0,0,0,1
Jogo_605,9.801787585110596,0.02461033892434171,0,10.0,0.05567122353678622,1,0,0,0,0,0,0,0,1,0
Jogo_309,9.264821985388895,0.01855100697877267,1,13.0,0.02851512847473185,0,0,0,0,1,0,1,0,0,0
Jogo_507,2.836107024338409,0.0222834090212715,0,13.0,0.7009472140776356,0,0,1,0,0,0,0,0,1,0
Jogo_222,1.9623337612593563,0.014671311858156122,1,11.0,0.15858002331170587,0,1,0,0,0,1,0,0,0,0
Jogo_153,4.67428617475214,0.04845318684329341,1,6.0,0.10936375541496399,1,0,0,0,0,0,0,1,0,0
